NAICS,,,,,,,,,,,,
CODE,NAICS DESCRIPTION,DATA TYPE,TOTAL,0,1-4,5-9,10-19,<20,20-99,100-499,<500,500+
32513,Dye & pigment mfg,Firms,152,10,23,15,15,63,42,16,121,31
32513,Dye & pigment mfg,Establishments,204,10,23,15,15,63,49,24,136,68
32513,Dye & pigment mfg,Employment,"16,336",0,[b],[b],196,343,"1,585","3,120","5,048","11,288"
32513,Dye & pigment mfg,"Annual Payroll ($1,000)","853,194","1,530",(D),(D),"7,573","16,213","66,599","164,836","247,648","605,546"
325131,Inorganic dye & pigment mfg,Firms,59,3,8,5,6,22,14,9,45,14
325131,Inorganic dye & pigment mfg,Establishments,79,3,8,5,6,22,16,13,51,28
325131,Inorganic dye & pigment mfg,Employment,"8,510",[a],[a],[b],87,137,574,"2,097","2,808","5,702"
325131,Inorganic dye & pigment mfg,"Annual Payroll ($1,000)","470,533",(D),(D),(D),"2,607","6,258","24,189","112,125","142,572","327,961"
325132,Synthetic organic dye & pigment mfg,Firms,94,7,15,10,9,41,28,7,76,18
325132,Synthetic organic dye & pigment mfg,Establishments,125,7,15,10,9,41,33,11,85,40
325132,Synthetic organic dye & pigment mfg,Employment,"7,826",[a],[b],65,109,206,"1,011","1,023","2,240","5,586"
325132,Synthetic organic dye & pigment mfg,"Annual Payroll ($1,000)","382,661",(D),(D),"3,414","4,966","9,955","42,410","52,711","105,076","277,585"
32518,Other basic inorganic chemical mfg,Firms,426,15,86,38,55,194,93,47,334,92
32518,Other basic inorganic chemical mfg,Establishments,730,15,86,38,57,196,112,79,387,343
32518,Other basic inorganic chemical mfg,Employment,"59,952",0,200,240,723,"1,163","3,712","5,063","9,938","50,014"
32518,Other basic inorganic chemical mfg,"Annual Payroll ($1,000)","3,309,015","1,422","7,668","9,233","29,313","47,636","169,126","261,073","477,835","2,831,180"
325181,Alkalies & chlorine mfg,Firms,26,0,2,3,6,11,5,1,17,9
325181,Alkalies & chlorine mfg,Establishments,40,0,2,3,6,11,5,2,18,22
325181,Alkalies & chlorine mfg,Employment,"4,664",0,[a],[a],[b],[c],246,[c],511,"4,153"
325181,Alkalies & chlorine mfg,"Annual Payroll ($1,000)","289,622",0,(D),(D),(D),(D),"13,517",(D),"24,899","264,723"
325182,Carbon black mfg,Firms,9,0,0,0,2,2,0,2,4,5
325182,Carbon black mfg,Establishments,23,0,0,0,2,2,0,6,8,15
325182,Carbon black mfg,Employment,"1,839",0,0,0,[b],[b],0,[f],535,"1,304"
325182,Carbon black mfg,"Annual Payroll ($1,000)","99,057",0,0,0,(D),(D),0,(D),"28,428","70,629"
325188,All other basic inorganic chemical mfg,Firms,401,15,84,35,47,181,88,44,313,88
325188,All other basic inorganic chemical mfg,Establishments,667,15,84,35,49,183,107,71,361,306
325188,All other basic inorganic chemical mfg,Employment,"53,449",0,[c],[c],618,"1,037","3,466","4,389","8,892","44,557"
325188,All other basic inorganic chemical mfg,"Annual Payroll ($1,000)","2,920,336","1,422",(D),(D),"24,560","41,970","155,609","226,929","424,508","2,495,828"
32519,Other basic organic chemical mfg,Firms,553,32,102,48,56,238,125,61,424,129
32519,Other basic organic chemical mfg,Establishments,818,32,102,48,57,239,130,84,453,365
32519,Other basic organic chemical mfg,Employment,"92,970",0,239,327,753,"1,319","4,845","7,261","13,425","79,545"
32519,Other basic organic chemical mfg,"Annual Payroll ($1,000)","5,433,796","2,741","11,226","12,887","32,299","59,153","244,341","405,612","709,106","4,724,690"
325191,Gum & wood chemical mfg,Firms,47,5,17,8,5,35,4,1,40,7
325191,Gum & wood chemical mfg,Establishments,66,5,17,8,5,35,4,2,41,25
325191,Gum & wood chemical mfg,Employment,"2,457",[a],41,[b],[b],[c],117,[b],345,"2,112"
325191,Gum & wood chemical mfg,"Annual Payroll ($1,000)","91,399",(D),"1,176",(D),(D),(D),"4,966",(D),"11,836","79,563"
325192,Cyclic crude & intermediate mfg,Firms,44,1,5,1,1,8,10,4,22,22
325192,Cyclic crude & intermediate mfg,Establishments,59,1,5,1,1,8,11,4,23,36
325192,Cyclic crude & intermediate mfg,Employment,"7,380",[a],9,[a],[a],[b],449,[e],810,"6,570"
325192,Cyclic crude & intermediate mfg,"Annual Payroll ($1,000)","451,865",(D),498,(D),(D),(D),"19,240",(D),"39,513","412,352"
325193,Ethyl alcohol mfg,Firms,38,6,4,5,3,18,10,3,31,7
325193,Ethyl alcohol mfg,Establishments,45,6,4,5,4,19,11,5,35,10
325193,Ethyl alcohol mfg,Employment,"1,602",0,11,38,39,88,285,433,806,796
325193,Ethyl alcohol mfg,"Annual Payroll ($1,000)","67,629",895,557,"1,310","2,910","5,672","9,780","17,642","33,094","34,535"
325199,All other basic organic chemical mfg,Firms,451,20,76,34,47,177,101,55,333,118
325199,All other basic organic chemical mfg,Establishments,648,20,76,34,47,177,104,73,354,294
325199,All other basic organic chemical mfg,Employment,"81,531",0,178,229,638,"1,045","3,994","6,425","11,464","70,067"
325199,All other basic organic chemical mfg,"Annual Payroll ($1,000)","4,822,903","1,587","8,995","10,360","27,892","48,834","210,355","365,474","624,663","4,198,240"
3252,"Resin, syn rubber, & artificial & syn fibers & filaments mfg",Firms,531,32,90,57,54,233,128,56,417,114
3252,"Resin, syn rubber, & artificial & syn fibers & filaments mfg",Establishments,863,32,90,57,56,235,133,84,452,411
3252,"Resin, syn rubber, & artificial & syn fibers & filaments mfg",Employment,"113,573",0,194,377,711,"1,282","5,522","8,328","15,132","98,441"
3252,"Resin, syn rubber, & artificial & syn fibers & filaments mfg","Annual Payroll ($1,000)","5,977,426","3,305","5,787","12,155","25,725","46,972","216,392","363,111","626,475","5,350,951"
32521,Resin & synthetic rubber mfg,Firms,462,29,75,53,50,207,118,46,371,91
32521,Resin & synthetic rubber mfg,Establishments,746,29,75,53,50,207,121,73,401,345
32521,Resin & synthetic rubber mfg,Employment,"76,517",0,168,349,657,"1,174","5,130","6,757","13,061","63,456"
32521,Resin & synthetic rubber mfg,"Annual Payroll ($1,000)","4,433,612","3,150","4,164","11,604","23,870","42,788","205,072","315,860","563,720","3,869,892"
325211,Plastics material & resin mfg,Firms,352,23,42,35,31,131,101,40,272,80
325211,Plastics material & resin mfg,Establishments,597,23,42,35,31,131,104,63,298,299
325211,Plastics material & resin mfg,Employment,"64,899",0,91,228,408,727,"4,508","5,890","11,125","53,774"
325211,Plastics material & resin mfg,"Annual Payroll ($1,000)","3,791,255","2,379","2,432","7,919","15,029","27,759","178,503","274,906","481,168","3,310,087"
325212,Synthetic rubber mfg,Firms,127,6,33,18,19,76,17,7,100,27
325212,Synthetic rubber mfg,Establishments,149,6,33,18,19,76,17,10,103,46
325212,Synthetic rubber mfg,Employment,"11,618",0,77,121,249,447,622,867,"1,936","9,682"
325212,Synthetic rubber mfg,"Annual Payroll ($1,000)","642,357",771,"1,732","3,685","8,841","15,029","26,569","40,954","82,552","559,805"
32522,Artificial & synthetic fibers & filaments mfg,Firms,76,3,15,4,4,26,10,10,46,30
32522,Artificial & synthetic fibers & filaments mfg,Establishments,117,3,15,4,6,28,12,11,51,66
32522,Artificial & synthetic fibers & filaments mfg,Employment,"37,056",0,26,28,54,108,392,"1,571","2,071","34,985"
32522,Artificial & synthetic fibers & filaments mfg,"Annual Payroll ($1,000)","1,543,814",155,"1,623",551,"1,855","4,184","11,320","47,251","62,755","1,481,059"
325221,Cellulosic organic fiber mfg,Firms,7,0,0,0,1,1,1,3,5,2
325221,Cellulosic organic fiber mfg,Establishments,11,0,0,0,3,3,1,3,7,4
325221,Cellulosic organic fiber mfg,Employment,"2,868",0,0,0,[a],[a],[b],[e],[e],[g]
325221,Cellulosic organic fiber mfg,"Annual Payroll ($1,000)","111,881",0,0,0,(D),(D),(D),(D),(D),(D)
325222,Noncellulosic organic fiber mfg,Firms,70,3,15,4,3,25,9,8,42,28
325222,Noncellulosic organic fiber mfg,Establishments,106,3,15,4,3,25,11,8,44,62
325222,Noncellulosic organic fiber mfg,Employment,"34,188",0,26,28,[b],[b],[e],[g],[g],[k]
325222,Noncellulosic organic fiber mfg,"Annual Payroll ($1,000)","1,431,933",155,"1,623",551,(D),(D),(D),(D),(D),(D)
3253,"Pesticide, fertilizer, & other agricultural chemical mfg",Firms,677,39,188,125,92,444,116,57,617,60
3253,"Pesticide, fertilizer, & other agricultural chemical mfg",Establishments,915,39,188,125,92,444,131,106,681,234
3253,"Pesticide, fertilizer, & other agricultural chemical mfg",Employment,"36,282",0,410,823,"1,230","2,463","4,010","5,538","12,011","24,271"
3253,"Pesticide, fertilizer, & other agricultural chemical mfg","Annual Payroll ($1,000)","1,699,812","1,556","11,973","25,911","36,978","76,418","129,405","198,659","404,482","1,295,330"
32531,Fertilizer mfg,Firms,476,27,133,100,61,321,85,36,442,34
32531,Fertilizer mfg,Establishments,665,27,133,100,61,321,99,78,498,167
32531,Fertilizer mfg,Employment,"21,673",0,300,670,812,"1,782","3,043","3,230","8,055","13,618"
32531,Fertilizer mfg,"Annual Payroll ($1,000)","942,012",906,"7,816","20,391","22,368","51,481","93,838","118,211","263,530","678,482"
325311,Nitrogenous fertilizer mfg,Firms,124,12,38,26,14,90,13,5,108,16
325311,Nitrogenous fertilizer mfg,Establishments,154,12,38,26,14,90,13,12,115,39
325311,Nitrogenous fertilizer mfg,Employment,"5,278",[a],[b],179,[c],464,456,308,"1,228","4,050"
325311,Nitrogenous fertilizer mfg,"Annual Payroll ($1,000)","276,853",(D),(D),"6,697",(D),"14,391","16,095","11,370","41,856","234,997"
325312,Phosphatic fertilizer mfg,Firms,50,2,12,7,2,23,6,7,36,14
325312,Phosphatic fertilizer mfg,Establishments,68,2,12,7,2,23,7,8,38,30
325312,Phosphatic fertilizer mfg,Employment,"7,524",[a],[b],53,[b],104,334,765,"1,203","6,321"
325312,Phosphatic fertilizer mfg,"Annual Payroll ($1,000)","372,784",(D),(D),"1,496",(D),"3,277","11,915","37,466","52,658","320,126"
325314,Fertilizer (mixing only) mfg,Firms,319,13,83,67,45,208,66,27,301,18
325314,Fertilizer (mixing only) mfg,Establishments,443,13,83,67,45,208,79,58,345,98
325314,Fertilizer (mixing only) mfg,Employment,"8,871",0,182,438,594,"1,214","2,253","2,157","5,624","3,247"
325314,Fertilizer (mixing only) mfg,"Annual Payroll ($1,000)","292,375",605,"4,881","12,198","16,129","33,813","65,828","69,375","169,016","123,359"
32532,Pesticide & other agricultural chemical mfg,Firms,206,12,55,25,31,123,31,22,176,30
32532,Pesticide & other agricultural chemical mfg,Establishments,250,12,55,25,31,123,32,28,183,67
32532,Pesticide & other agricultural chemical mfg,Employment,"14,609",0,110,153,418,681,967,"2,308","3,956","10,653"
32532,Pesticide & other agricultural chemical mfg,"Annual Payroll ($1,000)","757,800",650,"4,157","5,520","14,610","24,937","35,567","80,448","140,952","616,848"
325320,Pesticide & other agricultural chemical mfg,Firms,206,12,55,25,31,123,31,22,176,30
325320,Pesticide & other agricultural chemical mfg,Establishments,250,12,55,25,31,123,32,28,183,67
325320,Pesticide & other agricultural chemical mfg,Employment,"14,609",0,110,153,418,681,967,"2,308","3,956","10,653"
325320,Pesticide & other agricultural chemical mfg,"Annual Payroll ($1,000)","757,800",650,"4,157","5,520","14,610","24,937","35,567","80,448","140,952","616,848"
3254,Pharmaceutical & medicine mfg,Firms,"1,476",105,333,232,180,850,329,160,"1,339",137
3254,Pharmaceutical & medicine mfg,Establishments,"1,823",105,333,232,181,851,343,192,"1,386",437
3254,Pharmaceutical & medicine mfg,Employment,"227,461",0,736,"1,555","2,436","4,727","13,946","26,413","45,086","182,375"
3254,Pharmaceutical & medicine mfg,"Annual Payroll ($1,000)","13,276,262","14,601","36,947","65,583","109,183","226,314","605,506","1,211,330","2,043,150","11,233,112"
32541,Pharmaceutical & medicine mfg,Firms,"1,476",105,333,232,180,850,329,160,"1,339",137
32541,Pharmaceutical & medicine mfg,Establishments,"1,823",105,333,232,181,851,343,192,"1,386",437
32541,Pharmaceutical & medicine mfg,Employment,"227,461",0,736,"1,555","2,436","4,727","13,946","26,413","45,086","182,375"
32541,Pharmaceutical & medicine mfg,"Annual Payroll ($1,000)","13,276,262","14,601","36,947","65,583","109,183","226,314","605,506","1,211,330","2,043,150","11,233,112"
325411,Medicinal & botanical mfg,Firms,321,14,77,62,38,191,64,30,285,36
325411,Medicinal & botanical mfg,Establishments,345,14,77,62,38,191,69,32,292,53
325411,Medicinal & botanical mfg,Employment,"28,133",0,178,400,505,"1,083","2,784","3,958","7,825","20,308"
325411,Medicinal & botanical mfg,"Annual Payroll ($1,000)","1,577,983","3,082","6,514","11,800","18,469","39,865","108,502","159,363","307,730","1,270,253"
325412,Pharmaceutical preparation mfg,Firms,752,62,166,91,86,405,166,85,656,96
325412,Pharmaceutical preparation mfg,Establishments,906,62,166,91,86,405,168,98,671,235
325412,Pharmaceutical preparation mfg,Employment,"135,954",0,362,617,"1,153","2,132","6,957","15,494","24,583","111,371"
325412,Pharmaceutical preparation mfg,"Annual Payroll ($1,000)","7,682,041","8,106","18,961","29,778","56,465","113,310","283,916","692,590","1,089,816","6,592,225"
325413,Invitro diagnostic substance mfg,Firms,190,11,36,26,22,95,43,24,162,28
325413,Invitro diagnostic substance mfg,Establishments,216,11,36,26,22,95,43,30,168,48
325413,Invitro diagnostic substance mfg,Employment,"39,884",0,78,183,295,556,"1,931","3,393","5,880","34,004"
325413,Invitro diagnostic substance mfg,"Annual Payroll ($1,000)","2,503,144",952,"6,077","6,322","11,128","24,479","100,577","167,450","292,506","2,210,638"
325414,Biological product (except diagnostic) mfg,Firms,273,18,54,53,35,160,60,25,245,28
325414,Biological product (except diagnostic) mfg,Establishments,356,18,54,53,35,160,63,32,255,101
325414,Biological product (except diagnostic) mfg,Employment,"23,490",0,118,355,483,956,"2,274","3,568","6,798","16,692"
325414,Biological product (except diagnostic) mfg,"Annual Payroll ($1,000)","1,513,094","2,461","5,395","17,683","23,121","48,660","112,511","191,927","353,098","1,159,996"
3255,"Paint, coating, & adhesive mfg",Firms,"1,653",94,402,301,302,"1,099",353,107,"1,559",94
3255,"Paint, coating, & adhesive mfg",Establishments,"2,105",94,402,301,303,"1,100",400,186,"1,686",419
3255,"Paint, coating, & adhesive mfg",Employment,"75,685",0,927,"2,008","4,106","7,041","13,690","12,506","33,237","42,448"
3255,"Paint, coating, & adhesive mfg","Annual Payroll ($1,000)","3,328,940","4,506","31,547","70,512","148,836","255,401","562,336","532,806","1,350,543","1,978,397"
32551,Paint & coating mfg,Firms,"1,156",72,284,202,219,777,251,69,"1,097",59
32551,Paint & coating mfg,Establishments,"1,441",72,284,202,220,778,285,112,"1,175",266
32551,Paint & coating mfg,Employment,"53,235",0,662,"1,349","3,023","5,034","9,441","7,921","22,396","30,839"
32551,Paint & coating mfg,"Annual Payroll ($1,000)","2,289,601","3,419","20,812","45,530","103,013","172,774","377,280","313,940","863,994","1,425,607"
325510,Paint & coating mfg,Firms,"1,156",72,284,202,219,777,251,69,"1,097",59
325510,Paint & coating mfg,Establishments,"1,441",72,284,202,220,778,285,112,"1,175",266
325510,Paint & coating mfg,Employment,"53,235",0,662,"1,349","3,023","5,034","9,441","7,921","22,396","30,839"
325510,Paint & coating mfg,"Annual Payroll ($1,000)","2,289,601","3,419","20,812","45,530","103,013","172,774","377,280","313,940","863,994","1,425,607"
32552,Adhesive mfg,Firms,511,22,118,99,83,322,103,39,464,47
32552,Adhesive mfg,Establishments,664,22,118,99,83,322,115,74,511,153
32552,Adhesive mfg,Employment,"22,450",0,265,659,"1,083","2,007","4,249","4,585","10,841","11,609"
32552,Adhesive mfg,"Annual Payroll ($1,000)","1,039,339","1,087","10,735","24,982","45,823","82,627","185,056","218,866","486,549","552,790"
325520,Adhesive mfg,Firms,511,22,118,99,83,322,103,39,464,47
325520,Adhesive mfg,Establishments,664,22,118,99,83,322,115,74,511,153
325520,Adhesive mfg,Employment,"22,450",0,265,659,"1,083","2,007","4,249","4,585","10,841","11,609"
325520,Adhesive mfg,"Annual Payroll ($1,000)","1,039,339","1,087","10,735","24,982","45,823","82,627","185,056","218,866","486,549","552,790"
3256,"Soap, cleaning compound, & toilet preparation mfg",Firms,"2,203",152,650,408,325,"1,535",400,141,"2,076",127
3256,"Soap, cleaning compound, & toilet preparation mfg",Establishments,"2,439",152,651,408,327,"1,538",419,191,"2,148",291
3256,"Soap, cleaning compound, & toilet preparation mfg",Employment,"124,597",0,"1,445","2,766","4,528","8,739","16,204","23,233","48,176","76,421"
3256,"Soap, cleaning compound, & toilet preparation mfg","Annual Payroll ($1,000)","5,148,645","15,284","43,259","89,650","158,471","306,664","616,572","832,854","1,756,090","3,392,555"
32561,Soap & cleaning compound mfg,Firms,"1,515",97,472,290,228,"1,087",265,80,"1,432",83
32561,Soap & cleaning compound mfg,Establishments,"1,684",97,473,290,230,"1,090",283,117,"1,490",194
32561,Soap & cleaning compound mfg,Employment,"61,122",0,"1,043","1,959","3,179","6,181","10,459","11,962","28,602","32,520"
32561,Soap & cleaning compound mfg,"Annual Payroll ($1,000)","2,704,813","9,925","30,903","59,881","114,916","215,625","414,521","437,467","1,067,613","1,637,200"
325611,Soap & other detergent mfg,Firms,704,46,224,138,116,524,122,31,677,27
325611,Soap & other detergent mfg,Establishments,770,46,224,138,116,524,129,44,697,73
325611,Soap & other detergent mfg,Employment,"30,004",0,501,930,"1,598","3,029","4,495","4,573","12,097","17,907"
325611,Soap & other detergent mfg,"Annual Payroll ($1,000)","1,343,097","7,439","15,004","28,118","62,305","112,866","162,615","169,373","444,854","898,243"
